date,feed_updated,country,rank,track_name,artist_name_local,apple_artist_id,apple_track_id,release_date,artwork_url,is_kpop_genre,agency,sub_agency,artist_name_master
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,29,사랑하게 될 거야,한로로,1613668993,1703196825,2023-08-29,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/c2/ef/87/c2ef8779-f3bb-5a1c-ef6f-c27185e62446/8809936067307.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,30,영원은 그렇듯,리도어,1547913995,1733432325,2021-01-09,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/a1/4d/ec/a14dec1c-aacc-3c49-fa83-300f25f2cab0/8809764938435_Cover.jpg/300x300bb.jpg,0,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,31,ICONIC HEART,Hearts2Hearts,1793698498,6795358334,2026-08-09,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/18/37/47/18374759-a073-88df-dcc9-2ac1b1abcc57/888735956423.png/300x300bb.jpg,0,SM,SM Entertainment,Hearts2Hearts
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,32,입춘,한로로,1613668993,1613687889,2022-03-14,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/94/a7/8a/94a78a28-89b4-750a-7b05-48671002814b/8809851794067.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,33,Rose (feat. Skinny Brown & Homeboy),양홍원,1265125493,1453379466,2019-02-16,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/31/fb/ea/31fbea99-3de5-5acd-f869-b125ff1d6509/cover-_NEW.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,34,EVERYTHING,검정치마,365442996,1242155576,2016-01-29,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/be/ce/5c/bece5cff-2caf-6d8a-9c21-3035537d2a4d/Album_cover_1400X1400.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,35,KISS KISS KISS (Prod. by Hukky Shibaseki) [feat. SUNWOO],나우아임영 & Royal 44,1628983181,1886030615,2026-03-20,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/f3/fc/6a/f3fc6a43-142f-daf6-e07e-f2917bd24c1e/888272178388_Cover.jpg/300x300bb.jpg,0,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,36,만찬가,태연,435966642,6783734896,2026-06-29,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/fb/64/dc/fb64dc58-5e47-9e5d-a695-baa40839c6f2/cover_KM0024853_1.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,37,FOCUS,Hearts2Hearts,1793698498,1841828520,2025-10-20,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/df/26/ea/df26eafa-06e8-8bd0-4180-5ba91fb91c39/888735953859.png/300x300bb.jpg,1,SM,SM Entertainment,Hearts2Hearts
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,38,Flying High With U,빈첸,1369078574,1577892512,2021-03-07,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/97/4d/9b/974d9be9-e579-84c0-2e2f-d0c5f23ba8cf/8804775159190.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,39,ACAI,코르티스,1831651635,1887671068,2026-05-04,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/9b/5f/47/9b5f4711-dc78-2dea-6721-d06709ea5121/198704992810_Cover.jpg/300x300bb.jpg,1,HYBE,BIGHIT MUSIC,CORTIS
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,40,여름아 부탁해,볼빨간사춘기,1188975595,6792700626,2026-07-22,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/1c/f0/14/1cf014b1-4f77-83ce-9a77-cae6554d55e0/cover_KM0024964_1.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,41,It's You (feat. NO:EL),한요한,950566614,1692738275,2023-06-13,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/50/b3/fc/50b3fc25-e388-9300-91c9-c2542814c342/cover_KM0017713_1.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,42,How Sweet,뉴진스,1635469693,1744448416,2024-05-24,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/bf/68/ca/bf68ca64-4acd-543f-bc78-455f11f06105/196922889738_Cover.jpg/300x300bb.jpg,1,HYBE,ADOR,NewJeans
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,43,Heavy Serenade,NMIXX,1600411676,1892954841,2026-05-11,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/fe/cd/64/fecd6408-3ace-12b5-7ad7-c5d2ac891168/8809928958262.jpg/300x300bb.jpg,1,JYP,JYP Entertainment,NMIXX
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,44,Whiplash,aespa,1540251304,1772644601,2024-10-21,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/1a/26/5d/1a265da7-ff45-8df0-ee94-7b79becfc7d9/888735949562.png/300x300bb.jpg,1,SM,SM Entertainment,aespa
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,45,And July (feat. DEAN & dj friz),헤이즈,805276942,1569920439,2016-07-18,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/9e/ba/a69ebae6-e47c-ec13-c670-4f8a1ffa6584/8809484116656_Cover.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,46,toxic till the end,로제,1406242696,1783280225,2024-11-27,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4d/cb/54/4dcb5453-7493-cd68-81f8-fc7ae28101ce/8800287299416_cover.jpg/300x300bb.jpg,0,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,47,Echo,튜이드,6795782852,6795782858,2026-08-24,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/f2/a0/02/f2a00270-a846-b0aa-65b3-91bc94442e10/823375310600_Cover.jpg/300x300bb.jpg,1,HYBE,ABD,TUIDE
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,48,Magnetic,아일릿,1734551937,1734500896,2024-03-25,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/3e/49/1e/3e491e43-4961-21ab-2abe-37fb1c0feb40/196922879227_Cover.jpg/300x300bb.jpg,1,HYBE,BELIFT LAB,ILLIT
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,49,Pretender,OFFICIAL HIGE DANDISM,960568308,1459216694,2019-04-17,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/1f/b6/36/1fb6364f-77fc-7653-3750-811631832ee9/PCCA_04785.jpg/300x300bb.jpg,0,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,50,Love Love Love (feat. 융진),에픽하이,139334133,1610108181,2006-02-13,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/c3/56/b2/c356b23d-6844-46a8-bbfc-1206dbfcde52/08809114102691_Cover.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,51,Less than a Lover,제니,913944,6805292684,2026-07-24,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/42/03/45/420345e1-6e68-915e-fe8a-74c78b120280/cover_KM0025132_1.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,52,Hype Boy,뉴진스,1635469693,1635469851,2022-08-01,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/4e/64/34/4e64344b-3ac6-c503-2c41-257a15401416/192641873096_Cover.jpg/300x300bb.jpg,1,HYBE,ADOR,NewJeans
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,53,Beauty and a Beat (feat. Nicki Minaj),Justin Bieber,320569549,1440650961,2012-06-15,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/73/08/1a/73081a96-0f7c-b5f8-2757-5c17fb714323/12UMGIM31899.rgb.jpg/300x300bb.jpg,0,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,54,ABD,튜이드,6795782852,6795782853,2026-08-24,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/f2/a0/02/f2a00270-a846-b0aa-65b3-91bc94442e10/823375310600_Cover.jpg/300x300bb.jpg,1,HYBE,ABD,TUIDE
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,55,Runaway,리센느,1732658659,1889474652,2026-04-08,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/6c/94/62/6c946232-183b-9e28-01c8-d630b41ca3a8/888272179019_Cover.jpg/300x300bb.jpg,1,OTHER,THE MUZE Entertainment,RESCENE
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,56,Blingy,NCT 127,1235849306,6798913852,2026-08-24,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a7/d6/a8/a7d6a882-9d53-b9ed-6271-7869f805fbc5/888735956515.png/300x300bb.jpg,1,SM,SM Entertainment,NCT 127
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,57,Attention,뉴진스,1635469693,1635469694,2022-08-01,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/4e/64/34/4e64344b-3ac6-c503-2c41-257a15401416/192641873096_Cover.jpg/300x300bb.jpg,1,HYBE,ADOR,NewJeans
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,58,갑자기,아이오아이,1110816583,6769328214,2026-05-19,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4e/f0/d9/4ef0d927-e14f-49c7-b273-e92ed3ce354b/888272181623_Cover.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,59,Antifreeze,백예린,1053924796,1747314948,2021-09-10,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4b/98/c2/4b98c269-4ca3-9fe6-e510-3dc70fca0968/8809634389206.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,60,STYLE,Hearts2Hearts,1793698498,1819694546,2025-06-18,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/05/f3/0b/05f30b30-22fb-3c21-c497-8fd8829f2004/888735952135.png/300x300bb.jpg,1,SM,SM Entertainment,Hearts2Hearts
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,61,사랑으로,wave to earth,1477295619,1770274550,2023-04-20,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/71/b6/82/71b6820b-97a2-9968-c5a8-b659103030b1/5054197659843.jpg/300x300bb.jpg,0,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,62,Antifreeze,검정치마,365442996,1316404636,2010-03-08,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/59/85/0b/59850bdc-1a15-bbe8-68b2-63a11e639f22/201_cover.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,63,행복하지 말아요,엠씨 더 맥스,45552401,1567879852,2004-11-19,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/b0/5a/57/b05a57bb-25b9-b92d-8166-de2a18ffaff5/8809795742681.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,64,oh yeah?,Steve Lacy,1210275020,6773775282,2026-07-17,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/1c/b2/46/1cb246db-afae-a599-d377-44a7ea7267fa/196874346976.jpg/300x300bb.jpg,0,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,65,The Chase,Hearts2Hearts,1793698498,1796402200,2025-02-24,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2b/0e/e8/2b0ee80e-eae3-aff6-9ca7-01cf7a830c78/888735951398.png/300x300bb.jpg,1,SM,SM Entertainment,Hearts2Hearts
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,66,Love Options,베스티,830073965,913803072,2013-10-17,https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/3d/d6/3f/3dd63f74-ceba-a540-cb38-7de3f26f3628/KM0002907-_-0829.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,67,YOUNGCREATORCREW,코르티스,1831651635,1887671072,2026-05-04,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/9b/5f/47/9b5f4711-dc78-2dea-6721-d06709ea5121/198704992810_Cover.jpg/300x300bb.jpg,1,HYBE,BIGHIT MUSIC,CORTIS
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,68,yours,데이먼스 이어,1382573453,1806264606,2019-04-10,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/53/8b/95/538b9573-4e96-d9ee-1ef5-ddc0d7dc0c72/5021732767813.jpg/300x300bb.jpg,0,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,69,사계,양홍원,1265125493,1573192803,2021-06-19,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/1d/91/d0/1d91d04e-e509-2d85-72f7-dcffe5359d13/cover-_0601.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,70,Bye Bye My Blue,백예린,1053924796,1125891115,2016-06-20,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/d3/3b/6d/d33b6d23-795d-2b29-89fe-88170cbfbf4d/online_cover.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,71,하루하루,BIGBANG,318754656,1346470976,2008-08-08,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/b9/9e/94/b99e9493-030c-5f73-b5c8-e69de5b04a6d/edit_3rd.jpg/300x300bb.jpg,1,YG,YG Entertainment,BIGBANG
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,72,빌려온 고양이 (Do the Dance),아일릿,1734551937,1817427565,2025-06-16,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e4/bc/4d/e4bc4da3-0013-9949-8e54-0eede523f9d4/198704525001_Cover.jpg/300x300bb.jpg,1,HYBE,BELIFT LAB,ILLIT
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,73,Trip (feat. Hannah),릴러말즈,1107586891,1608880079,2018-09-10,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/d2/6f/40/d26f4042-607f-3cef-b70c-8426e9d13e6f/8809603548191_Cover.jpg/300x300bb.jpg,0,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,74,사랑은 봄비처럼...이별은 겨울비처럼,임현정,1468829603,345400888,2003-03-25,https://is1-ssl.mzstatic.com/image/thumb/Music/00/2f/94/mzi.crijpvtm.jpg/100x89bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,75,Skrr (feat. 지젤),김하온,1368665614,1780254692,2024-11-20,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/b9/ca/44/b9ca4462-4197-6ece-c43f-a9a229203e69/5034644289472.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,76,Vitamin ME,fromis_9,1319150216,6791520498,2026-07-21,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/db/44/03/db440319-e991-e392-c8a8-750cb0134206/191953562353.jpg/300x300bb.jpg,1,HYBE,(旧PLEDIS→契約終了),fromis_9
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,77,FaSHioN,코르티스,1831651635,1832031345,2025-09-08,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/07/b1/d0/07b1d01f-eada-50a5-bdf5-f3f86b1de566/198704622366_Cover.jpg/300x300bb.jpg,1,HYBE,BIGHIT MUSIC,CORTIS
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,78,SWEET SOUR,키키,1795471746,6797774241,2026-08-10,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/78/84/f3/7884f392-c186-f234-fc2a-7a7b5edeb9ba/cover_KM0025032_1.jpg/300x300bb.jpg,1,OTHER,Starship Entertainment,KiiiKiii
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,79,Drowning,WOODZ,1414840245,1683448656,2023-04-26,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/07/91/0d/07910df6-5ab5-0867-3be5-900cf9d11018/cover_KM0016894_1.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,80,I Thought I Saw Your Face Today,She & Him,276066585,1839131590,2008-03-18,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/64/9c/75/649c75a3-0a3b-3c21-53ea-096036de40a0/56995.jpg/300x300bb.jpg,0,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,81,주저하는 연인들을 위해,잔나비,913424316,1456103133,2019-03-13,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/fc/a9/b2/fca9b2d4-b1ed-92e8-2e5f-1838d77cbce7/cover-_NEW.jpg/300x300bb.jpg,1,,,
2026-09-01,"Tue, 1 Sep 2026 00:10:30 +0000",kr,82,봄여름가을겨울 (Still Life),BIGBANG,318754656,1616762366,2022-04-05,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f6/67/3a/f6673a7c-e2bc-8084-f8b6-523cad1ab277/BIGBANG_Still_Life.jpg/300x300bb.jpg,1,YG,YG Entertainment,BIGBANG
